,budget,revenue,title,vote_average,vote_count,tconst,startYear,runtimeMinutes,genre_1,genre_2,genre_3,genre_4,prod_company_1,prod_company_2,prod_company_3,prod_company_4,prod_company_5,writer_1,writer_2,writer_3,writer_4,writer_5,director_1,director_2,director_3,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,cast_9,cast_10,others_1,others_2,others_3,others_4,others_5,others_6,others_7,others_8,others_9,others_10
3014,2500000.0,6401336.0,MY OWN PRIVATE IDAHO,7.1,494.0,tt0102494,1991,104,Drama,Adventure,,,Fine Line Features,,,,,nm0000636,nm0001814,,,,nm0001814,,,nm0000203,nm0000206,nm0751638,nm0724927,,,,,,,nm0662435,nm0821247,nm0006408,nm0004090,nm0591051,,,,,
3015,20000000.0,60427839.0,21 GRAMS,7.3,1692.0,tt0315733,2003,124,Drama,Crime,Thriller,,This Is That Productions,Y Productions,Mediana Productions Filmgesellschaft,,,nm0037247,nm0327944,,,,nm0327944,,,nm0000576,nm0001125,nm0915208,nm0396812,nm0086322,nm0502425,,,,,nm0007011,nm0763395,nm0006509,nm0592537,,,,,,
3016,60000.0,3221152.0,PI,7.1,1158.0,tt0138704,1998,84,Mystery,Drama,Thriller,,Harvest Filmworks,Truth and Soul Pictures Inc,Plantain Films,Protozoa Pictures,,nm0914615,nm1286060,nm0004716,,,nm0004716,,,nm0347797,nm0546797,nm0791570,nm0366466,,,,,,,nm0543739,nm0508732,nm0764930,nm0544768,nm0808819,nm1547852,,,,
3017,2500000.0,50700000.0,BONNIE AND CLYDE,7.6,749.0,tt0061418,1967,111,Crime,Drama,,,Tatira-Hiller Productions,Warner Brothers-Seven Arts,,,,nm0628058,nm0671957,nm0000914,nm0001801,,nm0671957,,,nm0000886,nm0001159,nm0689488,nm0000432,,,,,,,nm0835190,nm0346532,nm0020441,,,,,,,
3018,2500000.0,4729352.0,DRUGSTORE COWBOY,7.2,225.0,tt0097240,1989,101,Crime,Drama,,,Avenue Pictures Productions,,,,,nm0283942,nm0001814,nm0123221,nm0949127,,nm0001814,,,nm0000369,nm0001488,nm0001457,nm0001287,,,,,,,nm0614420,nm0917059,nm0005934,nm0111225,nm0165679,nm0662435,,,,
3019,4000000.0,12121618.0,SHAFT,6.6,133.0,tt0067741,1971,100,Adventure,Action,Thriller,Crime,Shaft Productions,Metro-Goldwyn-Mayer,,,,nm0862781,nm0662953,nm0085353,,,nm0662953,nm0731867,,nm0745780,nm0348214,nm0162541,nm0820626,,,,,,,nm0293446,nm0005002,nm0425266,,,,,,,
3020,9500000.0,14560247.0,WILD AT HEART,7.1,706.0,tt0100935,1990,125,Comedy,Crime,Thriller,,Samuel Goldwyn Company,,,,,nm0317510,nm0000186,,,,nm0000186,,,nm0000115,nm0000368,nm0000353,nm0293422,nm0000145,,,,,,nm0326512,nm0599863,nm0797451,nm0000823,nm0005958,nm0527099,,,,
3021,13000000.0,22863596.0,BEING JOHN MALKOVICH,7.4,2240.0,tt0120601,1999,113,Comedy,Drama,Fantasy,,Gramercy Pictures,Propaganda Films,Single Cell Pictures,,,nm0442109,nm0005069,,,,nm0005069,,,nm0000131,nm0000139,nm0001416,nm0000518,nm0005316,nm0238057,,,,,nm0326512,nm0484504,nm0827840,nm0005468,,,,,,
3022,2142000.0,1458000.0,SHAFT IN AFRICA,6.1,15.0,tt0070679,1973,112,Adventure,Action,Thriller,Crime,Shaft Productions,Metro-Goldwyn-Mayer,,,,nm0347086,nm0862781,nm0798103,,,nm0347086,,,nm0745780,nm0277975,nm0569144,nm0036208,,,,,,,nm0507700,nm0665320,nm0341856,,,,,,,
3023,60000000.0,286801374.0,THE GREEN MILE,8.5,8976.0,tt0120689,1999,189,Fantasy,Drama,Crime,,Castle Rock Entertainment,Darkwoods Productions,Warner Bros. Pictures,,,nm0000175,nm0001104,,,,nm0001104,,,nm0000158,nm0003817,nm0001556,nm0001372,,,,,,,nm0883603,nm0002353,nm0005897,nm0290358,,,,,,
3024,160000000.0,181674817.0,POSEIDON,5.7,1107.0,tt0409182,2006,98,Adventure,Action,Drama,Thriller,Virtual Studios,Radiant Productions,Next Entertainment,Irwin Allen Productions,Synthesis Entertainment,nm0302904,nm0698873,nm0000583,,,nm0000583,,,nm0000377,nm0000621,nm0002536,nm0524197,nm0001143,nm0135585,,,,,nm1153907,nm0326040,nm0376416,nm0109010,nm0397940,nm0419169,,,,
3025,8000000.0,60378584.0,MONSTER,7.2,1076.0,tt0340855,2003,109,Crime,Drama,,,Newmarket Films,Media 8 Entertainment,DEJ Productions,K/W Productions,Denver and Delilah Productions,nm0420941,,,,,nm0420941,,,nm0000234,nm0000207,nm0001136,nm0855564,,,,,,,nm0198941,nm0476291,nm0677075,nm0943829,nm0117741,nm0077149,nm0475957,,,
3026,20000000.0,7237794.0,JOHNNY HANDSOME,6.3,98.0,tt0097626,1989,94,Crime,Drama,,,Guber/Peters Company,Roven Productions,Carolco Pictures,,,nm0323945,nm0295271,nm0001353,,,nm0001353,,,nm0000620,nm0000289,nm0001527,nm0000151,,,,,,,nm0746273,nm0176839,nm0005772,,,,,,,
3027,2135161.0,7000000.0,MARNIE,7.3,474.0,tt0058329,1964,130,Mystery,Thriller,,,Universal Pictures,,,,,nm0696319,nm0334357,nm0000033,,,nm0000033,,,nm0001335,nm0000125,nm0300010,nm0490103,,,,,,,nm0002136,nm0122079,nm0866462,,,,,,,
3028,1400000.0,3000000.0,DIAL M FOR MURDER,8.0,1193.0,tt0046912,1954,105,Crime,Thriller,Drama,Mystery,Warner Bros. Pictures,,,,,nm0461425,nm0000033,,,,nm0000033,,,nm0001537,nm0000038,nm0191950,nm0002369,,,,,,,nm0006323,nm0122079,nm0270458,,,,,,,
3029,18000000.0,5887457.0,ED WOOD,7.5,1239.0,tt0109707,1994,127,Comedy,Drama,History,,Touchstone Pictures,,,,,nm0438989,nm0000318,nm0340674,nm0018735,,nm0000318,,,nm0000136,nm0001445,nm0000572,nm0000099,,,,,,,nm0224145,nm0006290,nm0678646,,,,,,,
3030,27000000.0,115229890.0,THE BLUES BROTHERS,7.7,2184.0,tt0080455,1980,133,Music,Comedy,Action,Crime,Universal Pictures,,,,,nm0000484,,,,,nm0000484,,,nm0000004,nm0000101,nm0130572,nm0001006,nm0505979,nm0931736,,,,,nm0919154,nm0441863,nm0284390,nm0516038,nm0109401,nm0132695,nm0495712,nm0697953,,
3031,20000000.0,18432000.0,LADYHAWKE,7.0,606.0,tt0089457,1985,121,Adventure,Fantasy,,,20th Century Fox,Warner Bros. Pictures,,,,nm0542539,nm0001149,nm0859241,nm0451689,nm0672459,nm0001149,,,nm0000111,nm0000442,nm0000201,nm0571674,,,,,,,nm0795682,,,,,,,,,
3032,4000000.0,92921203.0,FLASHDANCE,6.4,701.0,tt0085549,1983,95,Drama,Romance,,,Paramount,PolyGram Filmed Entertainment,Don Simpson/Jerry Bruckheimer Films,,,nm0373320,nm0001490,nm0000390,,,nm0001490,,,nm0000884,nm0636694,nm0803785,nm1230879,,,,,,,nm0000988,nm0800971,nm0002380,,,,,,,
3033,806948.0,32000000.0,PSYCHO,8.4,5455.0,tt0054215,1960,109,Horror,Drama,Thriller,,Shamley Productions,,,,,nm0825010,nm0000033,nm0088645,,,nm0000033,,,nm0000578,nm0001463,nm0587256,nm0001260,,,,,,,nm0002136,nm0005852,nm0866462,,,,,,,
3034,1000000.0,13350369.0,TRANSAMERICA,7.1,272.0,tt0407265,2005,103,Drama,,,,IFC Films,The Weinstein Company,,,,nm1053371,,,,,nm1053371,,,nm0005031,nm0954225,nm0001217,nm2092175,,,,,,,nm0060459,nm0242253,nm0002385,nm0543779,nm0443706,,,,,
3035,60000000.0,186883563.0,THE HORSE WHISPERER,6.9,631.0,tt0119314,1998,169,Drama,Romance,,,Wildwood Enterprises,Touchstone Pictures,,,,nm0481418,nm0263097,nm0744839,nm0000602,,nm0000602,,,nm0000602,nm0000218,nm0000554,nm0001848,,,,,,,nm0548410,nm0002353,nm1666203,nm0203710,nm0679353,nm0738196,,,,
3036,2962051.0,3011195.0,BASQUIAT,6.7,157.0,tt0115632,1996,107,Drama,History,,,Eleventh Street Production,Jon Kilik,Miramax,,,nm0100765,nm0538107,nm1035537,nm0773603,,nm0773603,,,nm0942482,nm0000699,nm0001125,nm0001231,,,,,,,nm0453091,nm0652553,,,,,,,,
3037,5000000.0,84563118.0,THE POSEIDON ADVENTURE,7.2,431.0,tt0069113,1972,117,Action,Adventure,Drama,,Kent Productions,20th Century Fox,,,,nm0562606,nm0798103,nm0623768,nm0302904,,nm0623768,,,nm0000432,nm0000308,nm0001859,nm0000999,nm0001771,,,,,,nm0000740,nm0002354,,,,,,,,
3038,139000000.0,821708551.0,SPIDER-MAN,7.1,10636.0,tt0145487,2002,121,Fantasy,Action,,,Marvel Enterprises,Columbia Pictures,Sony Pictures,,,nm0498278,nm0228492,nm0462895,nm0000600,,nm0000600,,,nm0001497,nm0000379,nm0000353,nm0290556,nm0065418,nm0731772,,,,,nm0117290,nm0957205,nm0006633,nm0613657,,,,,,
3039,200000000.0,783766341.0,SPIDER-MAN 2,7.0,8661.0,tt0316654,2004,127,Action,Adventure,Fantasy,,Columbia Pictures,Laura Ziskin Productions,Marvel Enterprises,Sony Pictures,,nm0149290,nm0228492,nm0332184,nm0498278,nm0000600,nm0000600,,,nm0001497,nm0000379,nm0000547,nm0290556,,,,,,,,,,,,,,,,
3040,258000000.0,890871626.0,SPIDER-MAN 3,6.2,7713.0,tt0413300,2007,139,Fantasy,Action,Adventure,,Marvel Enterprises,Columbia Pictures,Laura Ziskin Productions,Sony Pictures,,nm0706898,nm2849655,nm0228492,nm0498278,nm0765091,nm0000600,,,nm0001497,nm0000379,nm0333410,nm0002006,nm0884313,,,,,,nm0032696,nm0193344,,,,,,,,
3041,28000000.0,140767956.0,DIE HARD,7.7,6572.0,tt0095016,1988,132,Action,Thriller,,,Gordon Company,Silver Pictures,20th Century Fox,,,nm0211823,nm0861636,nm0835732,nm0001532,,nm0001532,,,nm0000246,nm0000614,nm0000889,nm0001817,nm0040472,,,,,,nm0330383,nm0005428,nm0006085,nm0347836,nm0801721,,,,,
3042,105000000.0,121214377.0,STARSHIP TROOPERS,6.9,2610.0,tt0120201,1997,129,Adventure,Action,Thriller,Science Fiction,Touchstone Pictures,TriStar Pictures,Big Bug Pictures,Digital Image Associates,Sony Pictures,nm0374423,nm0000682,nm0627159,,,nm0000682,,,nm0000680,nm0000612,nm0000539,nm0000998,nm0000317,nm0440466,,,,,nm0205727,nm0550728,nm0006231,nm0006326,nm0136975,nm0171903,nm0512746,,,
3043,80000000.0,415885488.0,THE MUMMY,6.7,5301.0,tt0120616,1999,124,Adventure,Action,Fantasy,,Universal Pictures,Alphaville Films,,,,nm0285126,nm0770337,nm0049721,nm0814085,nm0418883,nm0814085,,,nm0000409,nm0001838,nm0001314,nm0903677,nm0404993,,,,,,,,,,,,,,,
3044,1000000.0,36764313.0,REAR WINDOW,8.3,3156.0,tt0047396,1954,112,Drama,Mystery,Thriller,,Paramount,,,,,nm0000033,nm0371088,nm0941280,,,nm0000033,,,nm0000071,nm0000038,nm0179819,nm0728812,nm0000994,,,,,,nm0000077,nm0122079,nm0866462,,,,,,,
3045,52000000.0,355237933.0,APOLLO 13,7.4,3047.0,tt0112384,1995,140,Drama,History,,,Imagine Entertainment,Universal Pictures,TF1 International,,,nm0522554,nm0460200,nm0115310,nm0718031,nm0000165,nm0000165,,,nm0000158,nm0000200,nm0000102,nm0000641,nm0000599,nm0028625,,,,,nm0004976,,,,,,,,,
3046,2500000.0,11403529.0,THE BIRDS,7.5,2055.0,tt0056869,1963,119,Horror,,,,Alfred J. Hitchcock Productions,,,,,nm0238898,nm0000033,nm0402805,,,nm0000033,,,nm0001792,nm0001335,nm0001788,nm0687189,,,,,,,nm0122079,nm0866462,nm0102327,,,,,,,
3047,2500000.0,10250000.0,THE MAN WHO KNEW TOO MUCH,7.5,617.0,tt0049470,1956,120,Crime,Mystery,Thriller,,Paramount,,,,,nm0943922,nm0534191,nm0071657,nm0000033,nm0371088,nm0000033,,,nm0000071,nm0000013,nm0207219,nm0587061,nm0427700,,,,,,nm0002136,,,,,,,,,
3048,6244087.0,638641.0,THE WILD BUNCH,7.7,530.0,tt0065214,1969,135,Adventure,Western,,,Warner Brothers-Seven Arts,,,,,nm0338396,nm0001603,nm0796429,,,nm0001603,,,nm0000034,nm0000308,nm0752813,nm0639529,,,,,,,nm0271093,nm0006076,nm0005644,nm0518470,,,,,,
3049,7000000.0,470653000.0,JAWS,7.6,5469.0,tt0073195,1975,124,Horror,Thriller,Adventure,,Zanuck/Brown Productions,Universal Pictures,,,,nm0001940,nm0000229,nm0331956,,,nm0267309,nm0000229,,nm0001702,nm0001727,nm0000377,nm0308882,,,,,,,nm0113360,nm0005573,nm0002354,nm0023469,nm0124832,,,,,
3050,20000000.0,187884007.0,JAWS 2,5.9,960.0,tt0077766,1978,116,Horror,Thriller,,,Universal Pictures,,,,,nm0001940,nm0755274,nm0844358,nm0331956,,nm0844358,,,nm0001702,nm0308882,nm0358069,nm0556217,,,,,,,nm0113360,nm0005573,nm0125065,,,,,,,
3051,23000000.0,51881013.0,JAWS: THE REVENGE,3.7,466.0,tt0093300,1987,89,Adventure,Thriller,,,Universal Pictures,,,,,nm0765121,nm0001940,nm0208775,,,nm0765121,,,nm0308882,nm0346411,nm0005522,nm0949744,,,,,,,nm0806498,nm0574238,nm0114272,,,,,,,
3052,76000000.0,236350661.0,2 FAST 2 FURIOUS,6.3,3996.0,tt0322259,2003,107,Action,Crime,Thriller,,Ardustry Entertainment,Mikona Productions GmbH & Co. KG,Original Film,Universal Pictures,,nm0860155,nm0005436,nm0104973,nm0351929,,nm0005436,,,nm0908094,nm0879085,nm0369513,nm0578949,nm0095478,nm1226817,,,,,nm0605775,nm0003417,,,,,,,,
3053,115000000.0,562816256.0,"MONSTERS, INC.",7.8,11533.0,tt0198781,2001,92,Animation,Comedy,Family,,Pixar,Walt Disney Pictures,,,,nm0682066,nm0230032,nm0798899,nm0250995,nm0191717,nm0230032,nm0798899,nm0881279,nm0000345,nm0000422,nm0316701,nm0000114,,,,,,,,,,,,,,,,
3054,15000000.0,64256513.0,WAG THE DOG,6.9,472.0,tt0120885,1997,97,Comedy,Drama,,,New Line Cinema,Tribeca Productions,Baltimore Pictures,,,nm0000519,nm0067248,nm0001469,nm0377088,,nm0001469,,,nm0000163,nm0000134,nm0000162,nm0000437,,,,,,,nm0742772,nm0461360,nm0005268,nm0072434,,,,,,
3055,70000000.0,122919055.0,BIG FISH,7.8,4166.0,tt0319061,2003,125,Adventure,Fantasy,Drama,,Columbia Pictures,The Zanuck Company,Jinks/Cohen Company,Tim Burton Productions,,nm0000318,nm0041864,nm1180620,,,nm0000318,,,nm0000191,nm0001215,nm0001082,nm0001448,,,,,,,nm0169260,nm0423134,nm0005573,,,,,,,
3056,25000000.0,41597830.0,THE HOURS,7.4,932.0,tt0274558,2002,110,Drama,,,,Paramount,Miramax,Scott Rudin Productions,,,nm1259728,nm0002376,nm0197636,,,nm0197636,,,nm0000658,nm0000173,nm0000194,nm0226820,nm0000132,nm0001669,,,,,nm0289221,nm0748784,nm0001275,,,,,,,
3057,125000000.0,767820459.0,THE DA VINCI CODE,6.6,5519.0,tt0382625,2006,149,Thriller,Mystery,,,Imagine Entertainment,Skylark Productions,,,,nm0326040,nm1467010,nm0000165,,,nm0000165,,,nm0000158,nm0851582,nm0000606,nm0005212,,,,,,,nm0130492,nm0004976,nm0001877,nm0464595,nm0869379,,,,,
3058,1600000.0,4420000.0,THE CONVERSATION,7.6,717.0,tt0071360,1974,113,Crime,Drama,Mystery,,Paramount,The Directors Company,The Coppola Company,,,nm0000338,,,,,nm0000338,,,nm0000432,nm0001030,nm0307255,nm0002078,,,,,,,nm0006288,nm0124832,nm0156816,nm0851790,,,,,,
3059,60000000.0,219417255.0,THE TERMINAL,7.3,4113.0,tt0362227,2004,128,Comedy,Drama,,,Amblin Entertainment,Parkes/MacDonald Productions,DreamWorks Pictures,,,nm0629272,nm0622288,nm0315065,nm0000229,,nm0000229,,,nm0000158,nm0001876,nm0564277,nm0001804,nm0012523,nm0631792,nm0636694,,,,nm0531827,nm0662748,,,,,,,,
3060,2000000.0,13129846.0,TO KILL A MOCKINGBIRD,8.0,1412.0,tt0056592,1962,129,Crime,Drama,,,Universal International Pictures,,,,,nm0497369,nm0285210,nm0612322,,,nm0612322,,,nm0000060,nm0576345,nm0653942,nm0614677,nm0280707,,,,,,nm0001587,nm0000930,nm0005737,nm0120317,nm0824473,,,,,
3061,200000000.0,1845034188.0,TITANIC,7.8,15229.0,tt0120338,1997,194,Drama,Romance,Thriller,,Paramount,Lightstorm Entertainment,20th Century Fox,,,nm0000116,,,,,nm0000116,,,nm0000138,nm0000701,nm0000708,nm0000870,nm0154195,nm0344435,,,,,nm0484457,nm0000035,nm0005665,nm0119322,nm0365239,nm0552565,,,,
3062,1752000.0,5000000.0,SUNSET BOULEVARD,8.4,1151.0,tt0043014,1950,110,Drama,,,,Paramount,,,,,nm0000697,nm0102818,nm0916131,nm0551261,,nm0000697,,,nm0000034,nm0841797,nm0002233,nm0647970,,,,,,,nm0000077,nm0005870,nm0772834,,,,,,,
3063,10500000.0,792965326.0,E.T. THE EXTRA-TERRESTRIAL,7.5,6914.0,tt0083866,1982,115,Science Fiction,Adventure,Family,Fantasy,Universal Pictures,Amblin Entertainment,,,,nm0558953,nm0000229,,,,nm0000229,,,nm0001794,nm0000106,nm0001075,nm0908914,nm0000143,,,,,,nm0005086,nm0002354,nm0005679,nm0514746,nm0100522,nm0324293,,,,
3064,75000000.0,817400891.0,INDEPENDENCE DAY,6.8,5827.0,tt0116629,1996,145,Action,Adventure,Science Fiction,,Centropolis Entertainment,20th Century Fox,,,,nm0000386,nm0002041,,,,nm0000386,,,nm0000226,nm0000597,nm0000156,nm0001521,nm0000284,nm0000407,nm0001065,nm0005080,nm0005162,nm0065206,nm0003417,nm0005776,nm0107463,nm0774606,nm0005468,nm1032121,,,,
3065,150000000.0,424988211.0,THE MATRIX REVOLUTIONS,6.6,5494.0,tt0242653,2003,129,Adventure,Action,Thriller,Science Fiction,Silver Pictures,Village Roadshow Pictures,NPV Entertainment,Warner Bros. Pictures,,nm0905152,nm0905154,,,,nm0905152,nm0905154,,nm0000206,nm0000401,nm0005251,nm0915989,nm0000586,nm0000899,nm0498731,nm0541120,nm0868659,nm0933727,nm0005428,nm0204485,nm0691084,nm0821205,,,,,,
3066,31000000.0,128499205.0,OUT OF AFRICA,7.3,652.0,tt0089755,1985,161,History,Romance,Drama,,Universal Pictures,Mirage Entertainment,,,,nm1429643,nm0001628,nm0525104,nm0227598,nm0862189,nm0001628,,,nm0000658,nm0000602,nm0001970,nm0457655,,,,,,,nm0000290,nm0193984,nm0914239,,,,,,,
3067,90000000.0,589390539.0,MEN IN BLACK,7.1,8542.0,tt0119654,1997,98,Action,Adventure,Comedy,Science Fiction,Parkes+MacDonald Image Nation,Amblin Entertainment,Columbia Pictures,Sony Pictures,,nm0001756,nm0004412,nm0192384,,,nm0001756,,,nm0000169,nm0000226,nm0000400,nm0000352,nm0001800,nm0087456,nm0504007,,,,nm0531827,nm0662748,nm0000384,nm0050832,nm0058418,nm0714066,,,,
3068,140000000.0,441818803.0,MEN IN BLACK II,6.3,6186.0,tt0120912,2002,88,Action,Adventure,Comedy,Science Fiction,Parkes+MacDonald Image Nation,Columbia Pictures,Amblin Entertainment,Sony Pictures,,nm0001756,nm0266673,nm0192384,nm0330565,,nm0001756,,,nm0000169,nm0000226,nm0001800,nm0001223,,,,,,,nm0531827,nm0662748,nm0669362,,,,,,,
3069,10700000.0,122200000.0,POLTERGEIST,7.1,1472.0,tt0084516,1982,114,Horror,,,,SLM Production Group,Metro-Goldwyn-Mayer,,,,nm0334457,nm0001361,nm0000229,nm0896131,,nm0001361,,,nm0001851,nm0001576,nm0005266,nm0833152,nm0573118,nm0748289,,,,,nm0550881,nm0000025,,,,,,,,
3070,30000000.0,611899420.0,THE PASSION OF THE CHRIST,7.1,1856.0,tt0335345,2004,127,Drama,,,,Icon Productions,,,,,nm0280179,nm0000154,,,,nm0000154,,,nm0001029,nm0000899,nm0411581,nm0998941,,,,,,,nm0202704,nm0568544,nm0002201,nm2894820,nm0221042,,,,,
3071,20000000.0,67200000.0,WILD THINGS,6.3,817.0,tt0120890,1998,108,Mystery,Thriller,Drama,,Mandalay Entertainment,,,,,nm0002983,nm0573796,,,,nm0573796,,,nm0000102,nm0000117,nm0000369,nm0000612,nm0212588,,,,,,nm0429293,nm0508764,nm0003392,nm0453808,nm0535718,,,,,
3072,100000.0,11000000.0,THE BIRTH OF A NATION,6.5,234.0,tt0004972,1915,195,Drama,History,War,,Epoch Film Co.,,,,,nm0228746,nm0000428,nm0940488,,,nm0000428,,,nm0001273,nm0550615,nm0910400,nm0178270,,,,,,,nm0106922,nm0005658,nm0376221,,,,,,,
3073,25000000.0,411006740.0,THE BODYGUARD,6.5,1428.0,tt0103855,1992,129,Thriller,Action,Drama,Music,Kasdan Pictures,Tig Productions,Warner Bros. Pictures,,,nm0413875,nm0001410,,,,nm0413875,,,nm0000126,nm0001365,nm0447290,nm0167850,nm0724247,,,,,,nm0933604,nm0006293,nm0242491,nm0131333,nm0006045,nm0168312,nm0287757,,,
3074,30000000.0,295212467.0,GHOSTBUSTERS,7.4,4967.0,tt0087332,1984,105,Comedy,Fantasy,,,Delphi Films,Black Rhino Productions,Columbia Pictures,,,nm0001548,nm0718645,,,,nm0718645,,,nm0000195,nm0000101,nm0000244,nm0000601,nm0001690,,,,,,nm0000930,nm0004088,nm0088340,nm0434922,nm0347443,,,,,
3075,6000000.0,181813770.0,GREASE,7.4,4175.0,tt0077631,1978,110,Romance,,,,Paramount,Robert Stigwood Organization (RSO),,,,nm0143558,nm0139591,nm0940125,nm0414448,nm0459170,nm0459170,,,nm0000237,nm0000556,nm0000330,nm0001063,nm0000951,nm0280840,,,,,nm0830164,,,,,,,,,
3076,60000000.0,223664608.0,INTERVIEW WITH THE VAMPIRE,7.3,3072.0,tt0110148,1994,123,Horror,Drama,Fantasy,,Geffen Pictures,,,,,nm0001403,nm0723351,,,,nm0001403,,,nm0000093,nm0000129,nm0000104,nm0000379,nm0001653,nm0947964,,,,,nm0311691,nm0941262,nm0006106,nm0003542,,,,,,
3077,6000000.0,23341568.0,THE USUAL SUSPECTS,8.2,6020.0,tt0114814,1995,106,Drama,Crime,Thriller,,Bad Hat Harry Productions,Blue Parrot Productions,,,,nm0001741,nm0003160,,,,nm0001741,,,nm0000228,nm0000321,nm0001590,nm0000286,,,,,,,nm0568120,nm0653211,nm0005875,nm0191896,nm0429134,,,,,
3078,2777000.0,33754967.0,THE WIZARD OF OZ,7.5,3174.0,tt0032138,1939,102,Adventure,Family,Fantasy,,,,,,,nm0861703,nm0851537,nm0281808,nm0000875,nm0896542,nm0851537,nm0281808,nm0896542,nm0000023,nm0604656,nm0001961,nm0481618,,,,,,,nm0005849,nm0006307,,,,,,,,
3079,17000000.0,17185632.0,ANGEL HEART,7.2,689.0,tt0092563,1987,113,Horror,Mystery,,,TriStar Pictures,Winkast Film Productions,Union,Carolco Pictures,,nm0000570,nm0387132,,,,nm0000570,,,nm0000620,nm0000134,nm0000956,nm0001648,,,,,,,nm0440990,nm0550728,nm0002303,nm0785029,,,,,,
3080,777000.0,2437000.0,THX 1138,6.6,447.0,tt0066434,1971,86,Drama,Mystery,Science Fiction,,American Zoetrope,Warner Bros. Pictures,,,,nm0000184,nm0004555,,,,nm0000184,,,nm0000380,nm0000587,nm0171824,nm0574114,,,,,,,nm0836375,nm0006277,nm0452753,nm0616680,nm0356423,,,,,
3081,15000000.0,3675201.0,LOST HIGHWAY,7.6,1212.0,tt0116922,1997,134,Drama,Thriller,Mystery,,CiBy 2000,October Films,Asymmetrical Productions,Lost Highway Productions,,nm0317510,nm0000186,,,,nm0000186,,,nm0000597,nm0000099,nm0741803,nm0258388,nm0001267,nm0086706,nm0738433,nm0906031,,,nm0623235,nm0827923,nm0842156,nm0000823,nm0003363,,,,,
3082,16000000.0,92823546.0,WHEN HARRY MET SALLY,7.4,2123.0,tt0098635,1989,95,Comedy,Romance,Drama,,Castle Rock Entertainment,Nelson Entertainment,,,,nm0001661,nm0001188,,,,nm0001661,,,nm0000345,nm0000212,nm0000402,nm0456124,nm0468772,nm0629264,,,,,nm0770650,nm0001756,nm0500371,nm0615788,nm0006256,nm0630222,,,,
3083,52000000.0,352114312.0,CATCH ME IF YOU CAN,7.9,7954.0,tt0264464,2002,141,Drama,Crime,,,Parkes/MacDonald Productions,Kemp Company,Splendid Pictures,,,nm0622288,nm0000229,nm0447260,nm1127221,nm0007646,nm0000229,,,nm0000138,nm0000158,nm0000686,nm0000640,nm0154412,,,,,,nm0662748,nm0002354,,,,,,,,
3084,4500000.0,7390108.0,REQUIEM FOR A DREAM,8.0,5408.0,tt0180093,2000,102,Crime,Drama,,,Artisan Entertainment,,,,,nm0782968,nm0004716,,,,nm0004716,,,nm0000995,nm0001467,nm0000124,nm0005541,,,,,,,nm0914615,nm0922279,nm0543739,nm0508732,,,,,,
3085,6000000.0,102308889.0,BUTCH CASSIDY AND THE SUNDANCE KID,7.6,1115.0,tt0064115,1969,110,Western,,,,Campanile Productions,Newman-Foreman Productions,20th Century Fox,,,nm0001351,nm0001279,nm0597574,,,nm0001351,,,nm0000056,nm0000602,nm0001684,nm0001510,nm0144252,,,,,,nm0286048,nm0000820,nm0005734,nm0397405,,,,,,
3086,100000000.0,235926552.0,A.I. ARTIFICIAL INTELLIGENCE,7.0,3738.0,tt0212720,2001,146,Drama,Science Fiction,Adventure,,Amblin Entertainment,Stanley Kubrick Productions,DreamWorks Pictures,Warner Bros. Pictures,,nm0914668,nm0000229,nm0000735,,,nm0000229,,,nm0005286,nm0000179,nm0640323,nm0730168,nm0068755,,,,,,nm0193268,nm0005086,nm0002354,nm0165540,,,,,,
3087,6500000.0,57504069.0,BOYZ N THE HOOD,7.5,758.0,tt0101507,1991,112,Crime,Drama,,,Columbia Pictures,,,,,nm0005436,,,,,nm0005436,,,nm0000421,nm0000401,nm0015677,nm0042998,,,,,,,nm0630222,nm0006010,nm0589941,nm0134164,,,,,,
3088,3500000.0,81600000.0,M*A*S*H,7.1,457.0,tt0066026,1970,116,Comedy,Drama,War,,Aspen Productions (I),Ingo Preminger Productions,20th Century Fox,,,nm0393645,nm0488057,nm0000265,,,nm0000265,,,nm0000661,nm0001285,nm0000643,nm0001419,,,,,,,nm0695931,nm0006184,nm0005885,,,,,,,
3089,175000000.0,497409852.0,TROY,7.0,5824.0,tt0332452,2004,163,Adventure,History,,,Radiant Productions,Helena Productions,Latina Pictures,Plan B Entertainment,Nimar Studios,nm1125275,nm0000583,nm0392955,,,nm0000583,,,nm0000093,nm0051509,nm0089217,nm0002103,nm0000564,nm0181920,,,,,nm1217703,nm0933213,nm0000035,,,,,,,
3090,910000.0,9600000.0,ON THE WATERFRONT,8.1,720.0,tt0047296,1954,108,Crime,Drama,,,Horizon Pictures,Columbia Pictures,,,,nm0425711,nm0001415,nm0802563,nm0775977,,nm0001415,,,nm0000008,nm0001500,nm0002011,nm0001768,,,,,,,nm0818545,nm0077086,,,,,,,,
3091,10000000.0,139352633.0,SAW IV,6.1,1996.0,tt0890870,2007,93,Horror,Thriller,Crime,,Twisted Pictures,Lions Gate Films,,,,nm1729303,nm1733317,nm0272090,nm1135423,,nm1135423,,,nm0068551,nm0666398,nm0274371,nm0541908,nm0005171,nm0072713,nm0721951,nm0751018,nm1587232,,nm0121117,nm0388898,nm0467977,,,,,,,
